date,open,high,low,close,volume
2031-08-27,31.4152,31.5466,31.0653,31.3284,152069
2031-08-28,30.9571,31.2745,30.6492,31.0937,149809
2031-08-29,32.4204,32.6495,32.4154,32.4462,285790
2031-08-30,31.8685,32.6032,31.9344,32.042,190052
2031-08-31,31.7996,31.996,31.7953,31.948,656894
2031-09-01,31.6965,31.8927,31.4628,31.7799,83735
2031-09-02,31.476,31.6325,31.1625,31.2862,711019
2031-09-03,32.185,32.906,32.1778,32.3199,567283
2031-09-04,32.0056,32.2027,31.8472,31.9499,700835
2031-09-05,33.1142,33.7297,32.4706,33.2007,96335
2031-09-06,33.1805,33.8544,32.7638,33.542,738273
2031-09-07,33.3046,33.7873,33.0073,33.3431,503235
2031-09-08,32.1511,32.4533,31.9318,32.2566,442766
2031-09-09,32.7649,33.0285,32.0513,32.7668,525497
2031-09-10,32.4078,32.2598,32.194,32.2154,242928
2031-09-11,31.2937,31.5306,30.5066,31.3571,115856
2031-09-12,30.5758,30.8673,30.4213,30.7116,90919
2031-09-13,30.6878,30.5808,30.1352,30.5458,802207
2031-09-14,29.2024,29.5491,28.823,29.4494,413130
2031-09-15,28.7875,29.0106,28.5867,28.7189,342872
2031-09-16,29.3413,29.2161,29.1487,29.186,471860
2031-09-17,29.4316,29.3725,29.2297,29.3442,554421
2031-09-18,29.1644,29.0766,28.7772,28.9526,11200
2031-09-19,30.2012,30.8874,29.8207,29.972,720657
2031-09-20,30.3214,30.356,29.6405,30.2916,2562
2031-09-21,31.0458,31.4085,30.9821,31.0455,576189
2031-09-22,30.8196,30.6134,30.4604,30.5858,423897
2031-09-23,29.8047,29.9281,29.794,29.8126,547404
2031-09-24,28.8982,29.117,28.7516,28.8986,125896
2031-09-25,28.7302,28.8782,28.368,28.8665,97831
2031-09-26,27.9685,28.4687,27.7937,28.1561,146609
2031-09-27,28.0814,28.1831,27.501,28.0104,706958
2031-09-28,26.8631,27.176,27.0183,27.083,648785
2031-09-29,27.0373,27.1655,27.0866,27.1555,570719
2031-09-30,28.4212,28.5703,27.986,28.5219,575214
2031-10-01,26.301,26.8239,26.2187,26.2766,25177
2031-10-02,27.1163,27.3813,26.8228,27.1445,718537
2031-10-03,27.1203,27.5448,26.9221,27.2592,257186
2031-10-04,27.6407,27.5124,27.0113,27.4793,334804
2031-10-05,27.943,28.3248,27.851,28.1147,346742
2031-10-06,27.1573,27.188,26.957,27.1844,20053
2031-10-07,27.3276,27.5417,27.3204,27.345,381652
2031-10-08,27.7564,28.0649,27.5672,27.6165,469165
2031-10-09,26.985,27.6328,26.8886,27.0491,611276
2031-10-10,27.4715,27.5268,27.144,27.3879,751899
2031-10-11,27.7878,27.6026,27.2025,27.5709,757041
2031-10-12,27.5721,27.8911,27.7991,27.8758,723173
2031-10-13,26.5215,26.6787,26.4686,26.6524,626437
2031-10-14,27.0494,27.1515,26.3581,27.0469,411079
2031-10-15,27.4746,27.7363,27.3701,27.4748,275810
2031-10-16,27.0826,27.5778,26.5668,27.0343,376926
2031-10-17,27.1125,26.9408,26.5592,26.8076,234066
2031-10-18,26.4853,26.724,26.3693,26.4823,650860
2031-10-19,27.1967,27.5121,26.9211,27.2496,349143
2031-10-20,27.4904,27.55,27.374,27.4649,186272
2031-10-21,27.8281,28.5403,27.7763,27.8063,698888
2031-10-22,28.1519,28.3966,28.1111,28.1853,631839
2031-10-23,28.2906,28.3613,28.2216,28.2769,90394
2031-10-24,28.6216,28.727,28.4983,28.5739,95089
2031-10-25,28.7838,28.8836,28.0535,28.4199,134328
2031-10-26,26.8547,27.229,26.8203,26.891,94922
2031-10-27,27.6224,27.7372,27.4231,27.4539,393441
2031-10-28,28.4143,28.398,28.1335,28.3645,855481
2031-10-29,28.4754,28.9507,28.2763,28.4936,401383
2031-10-30,28.3475,29.0063,28.204,28.2644,152337
2031-10-31,29.0577,28.8976,28.7773,28.8571,402415
2031-11-01,28.829,28.9774,28.7319,28.9193,8176
2031-11-02,27.9293,28.6516,28.0721,28.3149,768441
2031-11-03,28.0525,28.426,27.9078,27.9232,443347
2031-11-04,29.7918,30.3711,29.6373,29.8111,334290
2031-11-05,29.9747,30.3531,29.6247,29.8568,999993
2031-11-06,30.1317,30.4304,29.8276,30.1281,439625
2031-11-07,30.1469,30.2442,29.6847,29.9601,420628
2031-11-08,31.1738,31.2918,31.0922,31.1125,972608
2031-11-09,30.6293,30.8621,30.0344,30.6335,464468
2031-11-10,29.3609,29.5178,29.4186,29.4798,490770
2031-11-11,29.8031,30.2901,29.5273,29.9038,380170
2031-11-12,30.414,30.5573,30.0232,30.5275,319041
2031-11-13,29.9162,29.8381,29.7838,29.8368,247723
2031-11-14,29.7041,29.8743,29.6317,29.6565,762327
2031-11-15,28.8791,29.0512,28.7021,28.8218,116828
2031-11-16,28.9179,29.3451,28.7657,29.1309,634970
2031-11-17,29.2424,29.3658,28.8567,29.0935,181425
2031-11-18,29.4382,29.7191,29.4934,29.6868,675043
2031-11-19,30.2551,30.5814,29.7329,30.1145,518008
2031-11-20,30.2732,30.608,30.0829,30.232,262176
2031-11-21,31.258,31.1546,31.1242,31.1473,711062
2031-11-22,30.586,30.846,30.459,30.7148,188454
2031-11-23,30.8668,30.9658,30.5021,30.5957,563917
2031-11-24,31.491,31.2684,31.1895,31.2222,365187
2031-11-25,31.8847,32.3712,31.6874,31.8891,169818
2031-11-26,32.3901,32.4218,31.9601,32.1379,87257
2031-11-27,32.2129,32.4706,32.1685,32.2743,421949
2031-11-28,33.0783,33.2743,32.7993,33.1309,864812
2031-11-29,34.0364,34.0068,33.4321,33.8746,915667
2031-11-30,33.6916,33.6592,33.468,33.6555,733815
2031-12-01,33.8594,34.3657,33.4991,33.9306,634749
2031-12-02,34.1919,34.1757,33.8868,34.1188,984940
2031-12-03,34.576,34.7232,34.1128,34.699,253394
2031-12-04,35.3065,35.8822,35.5363,35.5437,490302
2031-12-05,35.6987,36.0668,35.0468,35.615,928597
2031-12-06,35.0087,35.394,34.6064,35.1397,986563
2031-12-07,34.3948,34.9003,33.425,34.4681,757818
2031-12-08,33.8948,34.1665,33.7647,34.1593,668033
2031-12-09,33.0798,33.4427,32.8526,33.3582,660225
2031-12-10,33.7384,33.8498,33.4712,33.6926,556859
2031-12-11,33.8858,34.0156,33.6669,33.8682,555156
2031-12-12,33.2958,33.8648,33.2703,33.2978,145285
2031-12-13,33.5083,33.9114,33.2417,33.4668,118389
2031-12-14,33.8141,33.8233,33.2603,33.7697,117463
2031-12-15,33.8351,34.2879,33.8213,33.9122,213653
2031-12-16,33.0427,33.9161,32.4612,33.3026,264522
2031-12-17,32.142,32.2488,31.8213,32.183,879183
2031-12-18,32.4452,32.6366,31.7258,32.2887,944372
2031-12-19,32.6569,32.7478,32.6164,32.6293,758905
2031-12-20,32.7638,32.8055,32.1118,32.5019,525813
2031-12-21,33.227,32.9357,32.8676,32.8963,204585
2031-12-22,32.7075,33.1754,32.399,33.0058,171151
2031-12-23,33.1911,33.3725,32.8347,33.341,404126
2031-12-24,32.351,32.7816,31.8548,32.4509,273191
2031-12-25,31.9809,32.0848,31.6062,31.8702,716798
2031-12-26,31.3424,31.7167,31.3655,31.4523,891979
2031-12-27,32.5686,33.0209,32.6822,32.9374,990144
2031-12-28,32.9902,33.5356,33.2504,33.3071,939107
2031-12-29,33.2831,33.3768,32.8584,33.1993,11114
2031-12-30,33.2766,33.6412,32.5077,33.3306,681292
2031-12-31,32.697,32.864,32.775,32.828,223173
2032-01-01,32.3139,33.0165,32.0618,32.5371,606958
2032-01-02,33.1338,33.3882,33.0424,33.0749,25730
2032-01-03,34.3358,34.6184,34.5358,34.5694,849811
2032-01-04,34.6401,34.7096,34.6144,34.6819,106836
2032-01-05,34.5297,34.603,34.1803,34.5053,847769
2032-01-06,33.8859,35.0488,33.9395,34.0501,833766
2032-01-07,33.9515,34.5906,33.4605,34.0849,244974
2032-01-08,33.9799,34.1171,33.9162,33.9793,125247
2032-01-09,34.3855,34.573,34.1178,34.3844,164020
2032-01-10,33.0502,33.1754,32.8395,33.1391,129219
2032-01-11,33.1628,33.1547,32.6478,32.9305,959811
2032-01-12,32.812,33.3051,33.0773,33.1696,952695
2032-01-13,32.1517,32.0186,31.7065,31.9919,803241
2032-01-14,31.4024,31.4435,31.1687,31.3005,395663
2032-01-15,31.5621,32.2135,31.807,31.8524,485295
2032-01-16,32.428,32.859,32.1425,32.412,307937
2032-01-17,31.4397,31.6595,30.9156,31.4554,444391
2032-01-18,31.5745,31.9124,31.4489,31.5613,107688
2032-01-19,31.8288,32.0238,31.821,31.9869,380221
2032-01-20,31.4592,31.7828,31.3942,31.6184,673365
2032-01-21,31.5247,31.9959,31.5958,31.6336,511316
2032-01-22,30.8668,31.6977,30.3916,30.9171,932835
2032-01-23,29.7166,30.062,29.6752,29.8655,341071
2032-01-24,29.6833,30.0495,29.4935,29.6243,182150
2032-01-25,29.2386,29.5632,28.8475,29.1287,155665
2032-01-26,29.4136,29.5433,29.1789,29.4263,48912
2032-01-27,28.9626,28.9411,28.639,28.8444,936715
2032-01-28,28.5743,28.7026,28.4612,28.567,876387
2032-01-29,28.374,28.8523,28.11,28.2022,966577
2032-01-30,27.8768,27.9008,27.4891,27.7326,229472
2032-01-31,28.1966,28.387,27.8805,28.2006,55649
2032-02-01,27.5317,27.7391,27.3002,27.5114,964140
2032-02-02,29.1158,29.536,28.9947,29.1735,61329
2032-02-03,28.7179,29.299,28.7897,28.828,364701
2032-02-04,28.9721,29.4708,28.67,29.0407,152823
2032-02-05,27.946,28.3603,28.2658,28.3005,344274
2032-02-06,27.7269,27.9716,27.3399,27.799,330536
2032-02-07,28.232,28.4771,27.9599,28.0937,773533
2032-02-08,27.4098,27.4212,26.9411,27.3607,361984
2032-02-09,27.4454,27.6388,26.9681,27.3461,29962
2032-02-10,27.6655,27.8784,27.3692,27.4014,501020
2032-02-11,27.413,27.8133,27.3843,27.5426,217260
2032-02-12,28.0925,28.3092,27.7326,27.9136,506566
2032-02-13,28.4483,28.9734,28.4023,28.6799,683883
2032-02-14,29.2614,29.3449,28.8986,29.1448,444478
2032-02-15,29.9287,30.1148,29.3346,29.6717,391016
2032-02-16,29.9667,30.1864,29.6578,30.0305,244992
2032-02-17,30.4983,30.4397,30.1471,30.4015,607690
2032-02-18,31.126,31.2407,31.1504,31.2202,943133
2032-02-19,31.449,31.7929,31.1021,31.4984,577290
2032-02-20,33.6394,33.8077,33.5415,33.7077,417830
2032-02-21,33.6418,34.1897,33.1716,33.5634,911532
2032-02-22,34.2276,34.4158,34.1983,34.2496,227531
2032-02-23,34.2643,34.4822,34.019,34.3502,817350
2032-02-24,34.9722,35.0474,34.8788,34.9691,612637
2032-02-25,35.0194,35.3283,35.0016,35.1156,962355
2032-02-26,34.6704,35.3995,34.5292,34.9487,462970
2032-02-27,35.4264,35.497,34.338,35.2565,961369
2032-02-28,34.4316,34.5891,34.3577,34.4432,418017
2032-02-29,34.6033,34.776,33.8108,34.4706,646694
2032-03-01,34.2779,34.9304,34.1468,34.3034,633944
2032-03-02,34.6803,34.9493,34.1148,34.4883,795936
2032-03-03,33.8279,33.6601,33.0324,33.6424,124598
2032-03-04,33.7391,34.0713,33.6912,33.8556,810924
2032-03-05,33.3289,33.3401,32.9556,33.204,441172
2032-03-06,32.1463,32.4418,32.1457,32.3051,175277
2032-03-07,31.7626,31.8812,31.3737,31.7928,278636
2032-03-08,31.287,31.4712,30.9251,31.165,1598
2032-03-09,30.4056,30.4084,30.3876,30.3948,785527
2032-03-10,29.983,29.8344,29.3105,29.8258,178886
2032-03-11,29.8429,29.9229,29.8805,29.9111,884325
2032-03-12,30.5927,30.7058,30.1042,30.3673,949036
2032-03-13,29.8549,29.9961,29.431,29.5964,650798
2032-03-14,30.0341,30.0989,29.98,30.0516,237108
2032-03-15,30.1874,30.3742,29.9982,30.2177,182732
2032-03-16,30.6234,30.5966,30.5338,30.589,849914
2032-03-17,30.229,30.2822,29.6853,29.9728,63263
2032-03-18,31.072,31.3539,30.8915,30.9332,345520
2032-03-19,31.2699,31.6592,30.6058,31.206,610112
2032-03-20,30.3391,30.4362,29.99,30.4258,219262
2032-03-21,30.013,30.0598,29.6934,29.7101,309850
2032-03-22,30.1998,30.3079,29.8997,30.0642,8594
2032-03-23,30.023,30.185,29.6654,30.1202,677446
2032-03-24,30.1362,30.3171,29.928,30.1616,284349
2032-03-25,31.3254,31.5753,30.7209,31.2293,788854
2032-03-26,30.6465,30.9492,30.5001,30.7945,141401
2032-03-27,31.2751,31.1401,31.0766,31.0932,208710
2032-03-28,31.6497,31.8772,31.4991,31.7169,69751
2032-03-29,32.0614,32.42,31.709,32.2439,673050
2032-03-30,32.6847,32.733,32.1808,32.6119,836536
2032-03-31,32.9404,33.0016,32.7968,32.9005,241207
2032-04-01,33.3358,33.6114,33.3919,33.422,445126
2032-04-02,33.9825,33.9683,33.5457,33.7548,534406
2032-04-03,33.5319,33.538,32.7667,33.2939,149758
2032-04-04,32.9581,33.5365,32.557,32.8774,804683
2032-04-05,32.7557,32.9201,32.4864,32.8891,923075
2032-04-06,32.296,32.44,32.2058,32.3872,201332
2032-04-07,32.6383,32.6779,32.4018,32.5448,348985
2032-04-08,32.4566,32.425,32.1347,32.202,147353
2032-04-09,33.1897,33.2351,32.8079,32.9574,52767
2032-04-10,32.1718,32.2988,31.9494,32.2608,147441
2032-04-11,32.3806,32.6419,31.8581,32.2037,264532
2032-04-12,32.5574,32.5889,32.1055,32.4446,743597
2032-04-13,32.6044,33.2514,32.6015,32.8318,566917
2032-04-14,32.6263,33.4878,32.9838,33.0606,318205
2032-04-15,33.2169,33.5447,32.7938,33.1672,401769
2032-04-16,33.5004,33.5773,33.3202,33.3824,179421
2032-04-17,31.7996,32.2621,31.6407,31.7694,915994
2032-04-18,31.8233,31.6847,31.342,31.6117,698840
2032-04-19,31.5155,31.7731,31.092,31.4484,668460
2032-04-20,30.1831,30.3805,30.3344,30.369,870838
2032-04-21,30.1134,30.5317,30.2727,30.3459,746119
2032-04-22,30.4096,30.5955,30.4238,30.4377,533587
2032-04-23,30.1488,30.7169,30.0832,30.3702,381017
2032-04-24,29.9267,30.4281,30.1134,30.2294,773919
2032-04-25,29.6174,29.8695,29.2072,29.4993,181998
2032-04-26,29.5419,29.9777,29.7138,29.7253,370799
2032-04-27,29.5472,30.0484,29.4966,29.6148,926811
2032-04-28,30.2366,30.2913,30.083,30.2683,798420
2032-04-29,30.2902,30.4574,29.6778,30.2666,178762
2032-04-30,30.5147,30.6109,30.3541,30.391,602251
2032-05-01,30.4559,30.4771,29.9639,30.4359,438786
2032-05-02,29.5747,29.8905,29.3983,29.5471,418859
2032-05-03,30.7215,30.9048,30.4527,30.9037,56171
2032-05-04,31.5365,31.5505,31.4414,31.4816,877561
2032-05-05,31.2333,31.5327,31.3569,31.4458,53326
2032-05-06,31.5764,31.5595,31.3705,31.4279,211545
2032-05-07,31.3016,31.0986,30.7363,31.0518,99195
2032-05-08,31.7854,31.9947,31.7486,31.7739,50049
2032-05-09,31.6301,31.6935,31.3154,31.6619,692091
2032-05-10,32.5086,32.3696,31.7009,32.2938,785714
2032-05-11,31.2649,31.5328,30.9079,31.2378,137104
2032-05-12,30.8443,31.0405,30.181,30.9032,11824
2032-05-13,31.4816,31.4832,31.2529,31.4574,445238
2032-05-14,32.2001,32.7955,32.123,32.4696,707002
2032-05-15,33.7278,34.547,33.4736,33.9234,121236
2032-05-16,35.4572,35.6198,35.3397,35.5546,98678
2032-05-17,36.0412,36.2154,35.6177,36.1488,408989
2032-05-18,35.6408,35.8749,35.076,35.2599,207178
2032-05-19,34.3655,34.6055,34.323,34.5091,380597
2032-05-20,33.786,33.8586,33.7322,33.8069,901362
2032-05-21,33.3268,33.9429,33.2242,33.391,48188
2032-05-22,33.796,34.6107,33.8364,33.9754,901043
2032-05-23,33.7578,33.8837,32.4413,33.5449,877497
2032-05-24,34.0414,34.4728,33.8902,34.0829,732206
2032-05-25,34.788,35.3234,34.6131,34.6694,323596
2032-05-26,34.5116,34.8875,34.5914,34.6159,282719
2032-05-27,33.7539,34.4342,33.8313,33.9457,408603
2032-05-28,33.2659,33.4504,33.287,33.2904,377371
2032-05-29,34.1987,34.5271,33.9431,34.1097,883970
2032-05-30,34.1051,34.517,33.9098,34.1624,491325
2032-05-31,34.4157,34.9192,34.5236,34.551,685549
2032-06-01,36.2552,36.3982,36.1138,36.3289,917871
2032-06-02,35.6016,36.1847,34.7057,35.5527,183851
2032-06-03,36.8468,36.8496,36.4683,36.5304,633716
2032-06-04,37.7924,37.9258,37.625,37.8579,560552
2032-06-05,38.9431,39.1457,38.4453,38.8736,679998
2032-06-06,38.2486,38.5133,37.9331,38.0466,951564
2032-06-07,37.5001,37.4924,37.0874,37.45,394401
2032-06-08,38.145,38.8762,38.01,38.5575,369472
2032-06-09,39.105,39.2001,38.6171,38.9926,713440
2032-06-10,40.2007,40.4116,39.195,39.9434,946111
2032-06-11,39.8889,40.272,39.7892,40.239,92360
2032-06-12,38.5462,38.8858,38.7876,38.7986,984965
2032-06-13,39.5487,39.763,39.3904,39.6034,885078
2032-06-14,40.7341,41.1283,40.6371,40.6791,477496
2032-06-15,39.8888,40.393,39.5329,39.7799,248660
2032-06-16,39.0007,39.4166,38.6059,38.9239,39278
2032-06-17,39.2133,39.301,38.9655,39.0093,534930
2032-06-18,39.0405,39.1095,38.6004,39.0182,222239
2032-06-19,39.4204,39.8735,39.5639,39.817,127083
2032-06-20,39.2075,39.4757,39.3735,39.4125,931980
2032-06-21,40.244,41.2128,40.0786,40.5173,645149
2032-06-22,41.4861,41.549,41.0057,41.4986,346083
2032-06-23,41.4438,42.4751,41.444,41.7835,49958
2032-06-24,40.6815,41.1847,40.495,40.7422,713756
2032-06-25,40.8464,41.823,40.9477,41.2359,529183
2032-06-26,41.3911,42.5529,40.5437,41.3311,838623
2032-06-27,42.114,42.0844,41.4498,42.071,318386
2032-06-28,41.817,41.7603,41.3231,41.6619,276106
2032-06-29,40.6836,41.453,40.9655,41.0311,572542
2032-06-30,41.9372,42.3396,41.4612,41.8619,216936
2032-07-01,42.1324,42.1189,41.3362,41.9813,606951
2032-07-02,42.9774,43.4178,42.7892,43.1453,990337
2032-07-03,43.3097,44.1032,43.5136,43.5681,646618
2032-07-04,45.6527,46.8668,45.708,46.1397,515366
2032-07-05,45.9573,46.7192,46.179,46.535,807841
2032-07-06,47.0794,47.8347,46.514,47.0205,959838
2032-07-07,47.8767,48.3413,47.8809,48.062,276161
2032-07-08,48.8137,49.246,48.4941,48.6753,730238
2032-07-09,46.9029,47.8427,46.8016,47.45,92328
2032-07-10,47.4551,47.4457,46.8033,47.1369,671809
2032-07-11,47.39,47.0476,46.8289,46.9924,641151
2032-07-12,48.0135,48.097,47.3774,48.026,67594
2032-07-13,46.7352,47.3093,46.7023,46.7297,272018
2032-07-14,47.8486,47.9116,47.5292,47.8977,589682
2032-07-15,49.6931,49.6911,49.1158,49.2669,852153
2032-07-16,49.5269,49.8916,49.279,49.7977,777345
2032-07-17,51.4338,51.6223,50.805,51.2471,902809
2032-07-18,52.4306,52.3969,51.6356,52.1698,696545
2032-07-19,52.051,52.5186,51.7907,52.2656,906652
2032-07-20,52.4322,53.4804,51.8657,52.3504,893248
2032-07-21,52.1437,53.2264,51.6521,52.3262,946031
2032-07-22,53.228,53.5858,52.9042,53.072,471567
2032-07-23,53.2788,53.4173,52.4812,53.1583,164657
2032-07-24,52.4338,52.6377,52.2516,52.4066,33597
2032-07-25,51.0668,51.1797,50.0407,51.1271,901729
2032-07-26,51.8132,51.8092,51.5048,51.6872,992815
2032-07-27,50.99,51.3077,50.8526,51.1461,314678
2032-07-28,51.5274,52.0363,50.9358,51.6526,21175
2032-07-29,49.9167,50.6302,49.7655,50.4702,998625
2032-07-30,49.2059,49.4446,48.7788,49.1651,79917
2032-07-31,48.9695,49.1292,48.424,49.1133,755169
2032-08-01,47.3476,48.0513,47.2771,47.4606,496187
2032-08-02,46.9445,47.1861,46.5055,47.0467,882508
2032-08-03,48.4736,48.4515,47.7187,48.3803,844542
2032-08-04,49.8866,50.3838,49.0245,49.387,278413
2032-08-05,49.0314,49.599,49.1015,49.2596,683581
2032-08-06,49.5653,49.9157,48.8205,49.5692,918551
2032-08-07,49.8309,49.4724,49.1174,49.4672,310576
2032-08-08,50.4442,51.4063,50.1401,50.3272,920501
2032-08-09,49.6262,49.9752,49.3997,49.6137,972016
2032-08-10,50.0371,50.3071,49.9677,50.0118,579100
2032-08-11,51.3881,51.4814,50.345,51.1237,739423
2032-08-12,52.2238,52.7144,52.115,52.4544,139264
2032-08-13,53.3275,53.4453,53.0257,53.2273,803008
2032-08-14,54.1002,54.239,53.7183,53.9469,802215
2032-08-15,52.9859,53.1136,52.2576,52.8304,461970
2032-08-16,53.3391,54.1887,53.2745,53.2916,255879
2032-08-17,55.271,55.4467,54.5618,54.716,535795
2032-08-18,53.947,54.2761,53.7015,54.1971,523623
2032-08-19,54.1082,54.7312,53.7022,54.2106,160666
2032-08-20,57.1257,57.055,57.0272,57.0464,423819
2032-08-21,57.3478,58.3324,57.0976,57.5975,298485
2032-08-22,56.9034,57.2377,56.4404,57.0843,509141
2032-08-23,59.1733,59.5667,59.1485,59.3322,785853
2032-08-24,60.0305,60.3575,59.7418,60.2128,174838
2032-08-25,61.9631,61.9349,61.3239,61.7432,418495
2032-08-26,62.8063,63.2857,62.2231,62.9804,186514
2032-08-27,63.1499,63.9614,62.7687,63.4204,933904
2032-08-28,65.8063,65.5159,64.3909,65.2095,633503
2032-08-29,66.0498,66.7954,65.7533,65.7607,580701
2032-08-30,65.7487,66.8223,64.8799,65.5168,745610
2032-08-31,64.1477,63.7731,62.9765,63.7479,13957
2032-09-01,63.436,63.9054,63.2535,63.4518,994554
2032-09-02,63.9575,64.4711,63.7332,64.1091,344272
2032-09-03,65.1116,65.3544,64.1945,64.6015,89749
2032-09-04,64.9888,65.2656,64.9259,64.9869,70728
2032-09-05,64.8249,65.0921,63.8954,64.8913,976119
2032-09-06,62.1825,63.6429,62.6858,62.9279,831901
2032-09-07,62.3989,63.1702,62.2945,62.3182,299051
2032-09-08,62.2869,62.9293,62.0715,62.1343,215040
2032-09-09,61.1313,60.6269,59.9797,60.5445,885596
2032-09-10,59.7294,60.0187,59.3053,59.9324,676731
2032-09-11,59.5756,59.8901,58.8261,59.1101,700535
2032-09-12,59.5667,59.8307,59.2635,59.7118,744881
2032-09-13,59.7244,59.6406,59.2572,59.4786,244403
2032-09-14,62.2435,62.5369,61.5997,62.2573,989187
2032-09-15,63.488,63.6401,62.7127,62.8071,421142
2032-09-16,64.7168,66.0229,63.8082,64.9402,572682
2032-09-17,68.4171,69.1034,66.2252,68.2029,388995
2032-09-18,67.63,67.8266,66.8536,67.6196,383201
2032-09-19,67.816,69.2895,67.0479,67.7058,106386
2032-09-20,69.3921,69.3348,68.6554,69.0499,795501
2032-09-21,68.8728,70.8707,68.5884,69.3362,891843
2032-09-22,69.7396,70.5227,69.8587,70.0276,271142
2032-09-23,70.7807,70.9351,70.6033,70.6452,204603
2032-09-24,68.6038,68.8359,68.546,68.7291,55347
2032-09-25,67.044,67.1649,66.9822,67.1462,367594
2032-09-26,67.8808,68.7313,68.4048,68.4599,189050
2032-09-27,69.6423,69.3071,68.7406,69.2245,877426
2032-09-28,67.1229,67.8836,66.6593,67.3418,203769
2032-09-29,67.6499,67.6322,67.3164,67.4448,309200
2032-09-30,67.9194,68.6209,67.8298,68.1494,639513
2032-10-01,69.4055,69.2488,68.5672,69.2485,561511
2032-10-02,69.6248,68.8117,68.3215,68.6302,968840
2032-10-03,68.4703,68.7875,68.4048,68.7739,80918
2032-10-04,68.6296,70.0362,68.883,69.1041,964555
2032-10-05,68.0679,69.3254,67.7992,68.091,729840
2032-10-06,67.8917,69.2333,67.6367,68.237,83268
2032-10-07,68.076,68.7581,67.9085,68.0926,854481
2032-10-08,70.2872,70.8619,69.6603,70.3053,572063
2032-10-09,69.9093,71.3308,69.9788,70.198,876736
2032-10-10,68.8191,69.3105,68.9303,69.1468,384511
2032-10-11,69.1176,70.1931,68.9791,69.1682,516791
2032-10-12,69.6687,69.2649,69.0177,69.2191,936603
2032-10-13,70.0095,69.4281,68.7789,69.3309,123924
2032-10-14,65.5496,66.0247,65.0628,65.5582,968960
2032-10-15,66.4963,66.765,65.4409,65.9603,26305
2032-10-16,65.3515,66.0209,64.9294,65.2321,986421
2032-10-17,65.149,65.3971,63.7678,65.2115,571412
2032-10-18,64.2131,63.7033,63.0749,63.379,780871
2032-10-19,64.7167,64.856,64.404,64.7634,338322
2032-10-20,66.262,66.7318,64.6857,65.8801,297206
2032-10-21,65.3649,66.1102,65.0348,65.1532,249229
2032-10-22,65.1312,64.9794,63.9582,64.4197,635285
2032-10-23,65.2056,65.5695,65.0635,65.519,532867
2032-10-24,67.019,68.0179,66.9282,67.3471,531148
2032-10-25,67.103,67.9059,65.2541,67.0088,626560
2032-10-26,68.4181,70.5407,68.6736,68.8732,646014
2032-10-27,70.665,71.8625,70.6754,71.1151,296853
2032-10-28,72.1755,71.7229,71.0685,71.5063,153315
2032-10-29,72.2892,72.6871,71.2995,72.0351,581433
2032-10-30,72.1162,71.9959,71.4297,71.8065,196528
2032-10-31,71.3576,71.7247,71.3319,71.4337,477915
2032-11-01,72.1448,73.1136,72.0123,72.0869,237863
2032-11-02,70.8123,71.2662,69.9888,70.7945,286880
2032-11-03,70.1249,70.4862,68.9817,70.0578,829332
2032-11-04,71.3134,72.0097,70.7424,71.7016,964152
2032-11-05,71.1534,71.4726,70.8671,71.1089,410365
2032-11-06,70.7959,72.3693,70.0159,71.0478,605586
2032-11-07,70.6812,72.0808,69.9535,70.6502,429001
2032-11-08,72.1968,72.18,71.6259,71.6386,605208
2032-11-09,71.6287,71.6073,71.5565,71.5698,786425
2032-11-10,70.017,70.6037,69.7259,69.8423,510777
2032-11-11,71.0619,72.4623,69.4864,71.033,543047
2032-11-12,69.6884,70.3763,69.7434,70.0117,44547
2032-11-13,68.9087,69.5115,68.8832,69.2014,136544
2032-11-14,69.1191,70.2917,68.0327,68.8637,279902
2032-11-15,69.8564,70.717,69.7952,69.8835,227865
2032-11-16,68.2982,68.7807,68.0698,68.3068,777764
2032-11-17,68.3958,68.5048,68.242,68.3401,276033
2032-11-18,66.8774,68.1194,67.1671,67.2485,390050
2032-11-19,65.8739,65.815,64.5306,65.3943,603383
2032-11-20,64.9701,65.2418,64.744,64.9054,752417
2032-11-21,64.2635,64.5764,64.0669,64.5365,962786
2032-11-22,65.4163,65.8382,64.9798,65.1409,851730
2032-11-23,64.8503,65.7845,64.6938,64.8792,300714
2032-11-24,65.087,66.4885,64.722,64.8265,346377
2032-11-25,64.7592,65.2004,64.0638,64.921,127642
2032-11-26,64.8286,65.4351,64.2375,64.5836,222628
2032-11-27,64.3585,65.2756,63.9598,64.0779,426873
2032-11-28,64.216,64.8408,64.3444,64.5148,130339
2032-11-29,63.3275,63.0624,62.7758,63.0315,13658
2032-11-30,63.4571,64.4093,62.7309,63.2588,147318
2032-12-01,62.8666,63.3944,62.2835,62.7816,906647
2032-12-02,61.2763,62.2567,60.9461,61.4578,138449
2032-12-03,62.3341,63.2459,61.5126,62.1923,29493
2032-12-04,64.9453,65.7547,64.9533,65.0559,242591
2032-12-05,64.4767,65.0984,63.6386,64.2744,99450
2032-12-06,64.0391,64.3039,63.2848,64.1085,392558
2032-12-07,64.9082,65.1585,64.3647,64.7978,343252
2032-12-08,64.3216,64.9904,63.6292,64.2132,278048
2032-12-09,64.4163,64.6881,63.1211,64.0809,729127
2032-12-10,66.6543,67.3599,66.294,66.801,483591
2032-12-11,69.3102,70.1953,68.2026,69.0715,551201
